collection_key,theme_slug,theme_name,theme_group,title,edition_key,subcourse,provider,dataset_key,source_name,source_url,source_item_key,source_component_key,official_ordinal,place_name,address_hint,feature_id,sort_order,item_title,item_summary,metadata_json
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-010,primary,10,송도 센트럴파크,,,10,송도 센트럴파크,2025-2026 한국관광 100선 공식 선정지,"{""region"":""인천"",""official_entry_type"":""single"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에서 동일 장소로 안전하게 판단할 Feature를 찾지 못함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-011,primary,11,교동도,,,11,교동도,2025-2026 한국관광 100선 공식 선정지,"{""region"":""인천"",""official_entry_type"":""single"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에서 동일 장소로 안전하게 판단할 Feature를 찾지 못함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-012,primary,12,개항장문화지구-인천차이나타운(송월동 동화마을),,,12,개항장문화지구-인천차이나타운(송월동 동화마을),2025-2026 한국관광 100선 공식 선정지,"{""region"":""인천"",""official_entry_type"":""single"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에서 동일 장소로 안전하게 판단할 Feature를 찾지 못함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-013,primary,13,수원화성,,f_4111513000_p_f1269eed7712e2a9,13,수원화성,2025-2026 한국관광 100선 공식 선정지,"{""region"":""경기"",""official_entry_type"":""single"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-014,primary,14,용인 에버랜드&캐리비안베이,,f_4146125027_p_bdd10bb694e5f982,14,용인 에버랜드&캐리비안베이,2025-2026 한국관광 100선 공식 선정지,"{""region"":""경기"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""복합 항목의 일부 구성 지점만 후보에서 명확히 확인되어 전체성 검토가 필요함""],""feature_match_partial"":true}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-015,primary,15,임진각과 파주DMZ,,,15,임진각과 파주DMZ,2025-2026 한국관광 100선 공식 선정지,"{""region"":""경기"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-016,primary,16,아침고요수목원,,f_4182033024_p_aa78a62eb5932c9a,16,아침고요수목원,2025-2026 한국관광 100선 공식 선정지,"{""region"":""경기"",""official_entry_type"":""single"",""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-017,primary,17,두물머리,,f_4183033021_p_958401692dafb289,17,두물머리,2025-2026 한국관광 100선 공식 선정지,"{""region"":""경기"",""official_entry_type"":""single"",""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-018,primary,18,파주 헤이리 예술마을,,,18,파주 헤이리 예술마을,2025-2026 한국관광 100선 공식 선정지,"{""region"":""경기"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-019,primary,19,서울대공원(랜드)&국립과천과학관&국립현대미술관 과천관,,f_4129010400_p_735e6b153ff956d1,19,서울대공원(랜드)&국립과천과학관&국립현대미술관 과천관,2025-2026 한국관광 100선 공식 선정지,"{""region"":""경기"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""복합 항목의 일부 구성 지점만 후보에서 명확히 확인되어 전체성 검토가 필요함""],""feature_match_partial"":true}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-020,primary,20,한국민속촌,,f_4146310500_p_92df538eabca57d4,20,한국민속촌,2025-2026 한국관광 100선 공식 선정지,"{""region"":""경기"",""official_entry_type"":""single"",""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-021,primary,21,제부도&해상케이블카,,,21,제부도&해상케이블카,2025-2026 한국관광 100선 공식 선정지,"{""region"":""경기"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-022,primary,22,광명동굴,,f_4121010700_p_c2915f7c49ab9b12,22,광명동굴,2025-2026 한국관광 100선 공식 선정지,"{""region"":""경기"",""official_entry_type"":""single"",""feature_match_confidence"":""exact"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-023,primary,23,설악산 국립공원,,,23,설악산 국립공원,2025-2026 한국관광 100선 공식 선정지,"{""region"":""강원"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-024,primary,24,남이섬,,,24,남이섬,2025-2026 한국관광 100선 공식 선정지,"{""region"":""강원"",""official_entry_type"":""single"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에서 동일 장소로 안전하게 판단할 Feature를 찾지 못함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-025,primary,25,대관령,,,25,대관령,2025-2026 한국관광 100선 공식 선정지,"{""region"":""강원"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-026,component-01,26,뮤지엄산&간현관광지(소금산그랜드밸리),,f_5113033000_p_cee9cb92ae582676,26,뮤지엄산&간현관광지(소금산그랜드밸리),2025-2026 한국관광 100선 공식 선정지,"{""region"":""강원"",""official_entry_type"":""composite"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""복합 대상의 뮤지엄산미술관과 간현관광지를 각각 공공 Feature로 확인함""],""feature_match_partial"":false}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-026,component-02,26,뮤지엄산&간현관광지(소금산그랜드밸리),,f_5113033021_p_4e5bf4e068ddca0c,26,뮤지엄산&간현관광지(소금산그랜드밸리),2025-2026 한국관광 100선 공식 선정지,"{""region"":""강원"",""official_entry_type"":""composite"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""복합 대상의 뮤지엄산미술관과 간현관광지를 각각 공공 Feature로 확인함""],""feature_match_partial"":false}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-027,primary,27,속초관광수산시장,,,27,속초관광수산시장,2025-2026 한국관광 100선 공식 선정지,"{""region"":""강원"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-028,primary,28,철원 한탄강 주상절리길,,,28,철원 한탄강 주상절리길,2025-2026 한국관광 100선 공식 선정지,"{""region"":""강원"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-029,primary,29,도째비골 스카이밸리&해랑전망대,,,29,도째비골 스카이밸리&해랑전망대,2025-2026 한국관광 100선 공식 선정지,"{""region"":""강원"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-030,primary,30,원대리 자작나무숲,,,30,원대리 자작나무숲,2025-2026 한국관광 100선 공식 선정지,"{""region"":""강원"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-031,primary,31,무릉계곡&무릉별유천지,,f_5117012400_p_dcb97755cc107562,31,무릉계곡&무릉별유천지,2025-2026 한국관광 100선 공식 선정지,"{""region"":""강원"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""무릉계곡은 확인했으나 무릉별유천지 상위 Feature가 없어 부분 매칭임""],""feature_match_partial"":true}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-032,primary,32,정동심곡 바다부채길,,,32,정동심곡 바다부채길,2025-2026 한국관광 100선 공식 선정지,"{""region"":""강원"",""official_entry_type"":""single"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""지역이 맞는 공공 후보가 있으나 명칭이 동일 장소라고 단정할 수 없어 Feature ID를 채택하지 않음""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-033,primary,33,발왕산(천년주목숲길),,,33,발왕산(천년주목숲길),2025-2026 한국관광 100선 공식 선정지,"{""region"":""강원"",""official_entry_type"":""single"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에서 동일 장소로 안전하게 판단할 Feature를 찾지 못함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-034,primary,34,장태산 자연휴양림,,f_3017012000_p_4cb0016f41277357,34,장태산 자연휴양림,2025-2026 한국관광 100선 공식 선정지,"{""region"":""대전"",""official_entry_type"":""single"",""feature_match_confidence"":""high"",""feature_match_reasons"":[""공식·공공 제공자 후보의 명칭이 일치하고 지역 단서가 충돌하지 않음""],""feature_match_partial"":false}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-035,primary,35,국립세종수목원,,f_global_p_2eddbdc1ef5a0c00,35,국립세종수목원,2025-2026 한국관광 100선 공식 선정지,"{""region"": ""세종"", ""official_entry_type"": ""single"", ""feature_match_confidence"": ""backfilled-db-review"", ""feature_match_reasons"": [""DB curation_items 링크를 역반영. 정지오코딩 후보가 없어 이름·region(세종) 정합만 확인했다 — 좌표 대조로 확정한 것이 아니다 (T-VN-H25B).""], ""feature_match_partial"": false, ""feature_match_status"": ""linked""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-036,primary,36,청남대,,,36,청남대,2025-2026 한국관광 100선 공식 선정지,"{""region"":""충북"",""official_entry_type"":""single"",""feature_match_confidence"":""unmatched"",""feature_match_reasons"":[""제공된 운영 후보에서 동일 장소로 안전하게 판단할 Feature를 찾지 못함""],""feature_match_partial"":false,""feature_match_status"":""unresolved""}"
korean-tourism-100:2025-2026,korean-tourism-100,한국관광 100선,관광 선정,2025-2026 한국관광 100선,2025-2026,,korea-tourism-organization,korean-tourism-100-2025-2026,문화체육관광부·한국관광공사,https://korean.visitkorea.or.kr/other/other_list.do?otdid=622bcd99-84fa-11e8-8165-020027310001,kt100-2025-2026-037,primary,37,속리산법주사&속리산테마파크,,f_4372031527_p_324144481dd7739f,37,속리산법주사&속리산테마파크,2025-2026 한국관광 100선 공식 선정지,"{""region"":""충북"",""official_entry_type"":""composite"",""feature_match_confidence"":""review"",""feature_match_reasons"":[""속리산 법주사는 확인했으나 테마파크 Feature가 없어 부분 매칭임""],""feature_match_partial"":true}"
